PHI,log10.PHI,Std.Error,log10.Std.Error,0.025,0.975,log10.0.025,log10.0.975
1.30180072784424,0.113458462059498,3.69510808141383e-05,1.22825567348664e-05,1.13417359193166,1.49456042249997,0.0546794769051796,0.174513427911607
1.30541741847992,0.114911191165447,3.25126846941814e-05,1.07921690346016e-05,1.15823652048906,1.47016273538272,0.0637972092717916,0.167365410363268
1.08748495578766,0.0356765203177929,2.55391647066094e-05,1.01797615767307e-05,0.968561083078384,1.21732814610004,-0.0138729939506325,0.0854076635140653
0.854144632816315,-0.0703015476465225,3.1491954638889e-05,1.59558716706349e-05,0.712934722006321,1.01775879561901,-0.14695023882864,0.00764486425459752
1.00893914699554,0.00352140166796744,1.60733178211873e-05,6.90870755203369e-06,0.931822710732619,1.09288961688677,-0.0306667281563197,0.03857629680168
0.940216183662415,-0.0270024165511131,1.22602785357789e-05,5.66193400871666e-06,0.882122614979744,1.00349018772443,-0.0544710438314244,0.00151312844438089
0.908307731151581,-0.0425961948931217,2.24070566170508e-05,1.07530560564427e-05,0.797457196811835,1.02356694142024,-0.0982926719063543,0.0101162501835207
1.01656651496887,0.0069958227686584,1.03199169189968e-05,4.41116351217651e-06,0.96533328294754,1.06807481944561,-0.0153227204362014,0.0286016764123033
0.694038987159729,-0.160340741276741,2.46533409839346e-05,1.55309049253295e-05,0.572118008136749,0.821774077415466,-0.242514382299649,-0.0852475630103554
0.894078433513641,-0.0488414652645588,1.13296483100863e-05,5.50413583062793e-06,0.839256808161736,0.952643799285094,-0.0761051800139787,-0.021069459587598
1.09494149684906,0.0391354784369469,1.5010905225649e-05,5.95492790954794e-06,1.02203541696072,1.17070038815339,0.00946594513936872,0.0684457596059173
1.01369047164917,0.00558588467538357,1.55282931967224e-05,6.6633823277977e-06,0.936162778238456,1.09005277653535,-0.0286486435584105,0.0374475254091682
0.897902071475983,-0.0471303053200245,1.46202509222092e-05,7.073739930836e-06,0.827710536122322,0.972307997445265,-0.0821215165720314,-0.0121961485884475
1.10790073871613,0.0438923165202141,2.34701231568733e-05,9.2004581596485e-06,0.995972885688146,1.22551960150401,-0.00175248696153757,0.0883202614535055
0.867087304592133,-0.0623345077037811,1.48148613196447e-05,7.44005473822247e-06,0.793038330972195,0.94039379854997,-0.100705823389007,-0.0266902438691369
0.891015648841858,-0.0504427142441273,1.3835325036906e-05,6.76543355928612e-06,0.822015573084354,0.958470797042052,-0.0851199560787193,-0.0184211195312517
1.129509806633,0.0524094291031361,2.12626004026623e-05,8.17989910092504e-06,1.0281153122584,1.23519081374009,0.0120418272969569,0.0917340521968182
0.937383472919464,-0.0283018928021193,1.19149739276402e-05,5.52649410578647e-06,0.879611892004808,0.997149686018626,-0.0557089078907985,-0.00123964550280044
